company,industry,region,audience,tone,revenue_stage,team_size,founded_year,has_brand_kit
Startup_2927,Education,Asia,SMB,Playful,Series A,190,2019,True
Startup_2928,Travel,India,Enterprise,Bold,Public,353,2023,True
Startup_2929,Fashion,North America,D2C,Minimalist,Series C,41,2010,False
Startup_2930,Technology,Middle East,B2B,Luxury,Public,132,2014,True
Startup_2931,Healthcare,Middle East,B2B,Professional,Pre-seed,179,2024,True
Startup_2932,Education,North America,SMB,Professional,Series A,130,2019,False
Startup_2933,Fashion,Middle East,Enterprise,Innovative,Public,9,2024,False
Startup_2934,Real Estate,Europe,Enterprise,Minimalist,Seed,319,2010,False
Startup_2935,Finance,Europe,SMB,Innovative,Public,193,2024,False
Startup_2936,Real Estate,North America,B2B,Minimalist,Public,426,2017,False
Startup_2937,Education,North America,Enterprise,Innovative,Series B,274,2020,False
Startup_2938,Food & Beverage,India,B2C,Professional,Series B,457,2011,True
Startup_2939,Fashion,Middle East,SMB,Professional,Pre-seed,300,2015,False
Startup_2940,Education,Global,B2B,Minimalist,Pre-seed,226,2011,False
Startup_2941,Travel,Asia,B2C,Professional,Seed,219,2011,True
Startup_2942,Technology,North America,D2C,Trustworthy,Series B,3,2010,True
Startup_2943,Education,India,B2B,Trustworthy,Series A,176,2015,False
Startup_2944,Technology,North America,B2C,Innovative,Pre-seed,317,2014,False
Startup_2945,Technology,North America,D2C,Luxury,Series C,178,2013,False
Startup_2946,Technology,Europe,Enterprise,Playful,Series B,94,2023,True
Startup_2947,Education,Global,B2B,Trustworthy,Series A,272,2021,False
Startup_2948,Travel,Middle East,B2B,Innovative,Series B,382,2013,False
Startup_2949,Finance,Global,Enterprise,Playful,Public,95,2018,False
Startup_2950,Food & Beverage,North America,B2B,Luxury,Seed,435,2020,True
Startup_2951,Education,Middle East,SMB,Playful,Series C,237,2011,False
Startup_2952,Real Estate,India,B2C,Playful,Series A,431,2019,False
Startup_2953,Real Estate,North America,D2C,Playful,Series A,461,2016,True
Startup_2954,Healthcare,Global,D2C,Bold,Pre-seed,3,2023,True
Startup_2955,Food & Beverage,Asia,B2C,Trustworthy,Seed,125,2014,True
Startup_2956,Healthcare,Global,SMB,Innovative,Seed,214,2024,False
Startup_2957,Finance,Europe,B2B,Innovative,Series A,158,2023,False
Startup_2958,Education,Asia,Enterprise,Luxury,Series B,379,2019,True
Startup_2959,Retail,Europe,Enterprise,Innovative,Series A,414,2022,False
Startup_2960,Retail,North America,B2B,Professional,Series A,81,2023,False
Startup_2961,Retail,Global,D2C,Trustworthy,Series A,372,2018,True
Startup_2962,Fashion,North America,B2C,Minimalist,Series A,96,2013,False
Startup_2963,Technology,Middle East,B2C,Luxury,Series A,190,2015,False
Startup_2964,Healthcare,Europe,D2C,Luxury,Series A,354,2024,False
Startup_2965,Travel,India,B2C,Innovative,Series B,123,2022,False
Startup_2966,Healthcare,Asia,D2C,Bold,Series C,323,2022,False
Startup_2967,Technology,Global,SMB,Bold,Public,45,2011,True
Startup_2968,Education,India,B2B,Creative,Series C,261,2010,False
Startup_2969,Retail,Europe,D2C,Trustworthy,Pre-seed,296,2021,False
Startup_2970,Sustainability,India,SMB,Playful,Series C,189,2010,False
Startup_2971,Fashion,Europe,D2C,Bold,Series B,306,2013,True
Startup_2972,Travel,Middle East,SMB,Professional,Series A,262,2020,True
Startup_2973,Sustainability,Middle East,SMB,Professional,Seed,451,2018,True
Startup_2974,Education,India,SMB,Trustworthy,Series B,46,2012,True
Startup_2975,Technology,India,B2B,Playful,Seed,61,2021,False
Startup_2976,Retail,Global,D2C,Trustworthy,Pre-seed,265,2022,False
Startup_2977,Healthcare,Europe,D2C,Bold,Public,307,2012,True
Startup_2978,Food & Beverage,Middle East,D2C,Playful,Series B,37,2024,False
Startup_2979,Finance,Global,SMB,Minimalist,Series A,327,2024,True
Startup_2980,Education,India,B2C,Bold,Series A,426,2021,True
Startup_2981,Fashion,Global,B2C,Bold,Public,11,2021,True
Startup_2982,Education,Europe,D2C,Bold,Public,293,2016,False
Startup_2983,Education,Europe,B2C,Creative,Series B,325,2017,True
Startup_2984,Fashion,India,B2C,Bold,Series B,104,2020,True
Startup_2985,Education,Asia,B2C,Professional,Series A,399,2015,False
Startup_2986,Retail,Global,SMB,Innovative,Seed,333,2010,True
Startup_2987,Sustainability,North America,D2C,Playful,Series B,112,2015,False
Startup_2988,Travel,Europe,D2C,Creative,Public,274,2017,False
Startup_2989,Finance,Middle East,Enterprise,Professional,Series A,22,2014,True
Startup_2990,Technology,Global,Enterprise,Playful,Series C,206,2017,False
Startup_2991,Retail,North America,B2C,Minimalist,Series B,98,2021,False
Startup_2992,Sustainability,Europe,D2C,Trustworthy,Pre-seed,311,2010,False
Startup_2993,Healthcare,Global,B2C,Bold,Public,398,2021,True
Startup_2994,Travel,Asia,SMB,Luxury,Pre-seed,385,2013,False
Startup_2995,Healthcare,North America,D2C,Trustworthy,Public,433,2024,False
Startup_2996,Healthcare,Middle East,SMB,Trustworthy,Series B,302,2021,True
Startup_2997,Sustainability,North America,SMB,Professional,Series A,138,2018,True
Startup_2998,Real Estate,Global,D2C,Innovative,Seed,56,2019,False
Startup_2999,Finance,India,B2C,Luxury,Series B,51,2014,False
Startup_3000,Fashion,Europe,Enterprise,Minimalist,Pre-seed,497,2022,True
Startup_3001,Food & Beverage,India,B2C,Creative,Seed,21,2019,False
Startup_3002,Travel,Asia,Enterprise,Luxury,Series C,365,2021,True
Startup_3003,Fashion,North America,B2B,Minimalist,Seed,425,2019,True
Startup_3004,Retail,India,Enterprise,Professional,Series C,258,2023,False
Startup_3005,Fashion,Asia,D2C,Minimalist,Public,206,2012,False
Startup_3006,Retail,India,Enterprise,Professional,Pre-seed,343,2012,False
Startup_3007,Education,Middle East,B2B,Innovative,Series C,462,2018,False
Startup_3008,Sustainability,India,Enterprise,Creative,Seed,193,2010,False
Startup_3009,Real Estate,Europe,B2C,Professional,Pre-seed,292,2020,True
Startup_3010,Food & Beverage,Global,Enterprise,Luxury,Seed,125,2015,False
Startup_3011,Education,India,D2C,Playful,Series B,127,2015,False
Startup_3012,Finance,India,D2C,Innovative,Seed,194,2019,False
Startup_3013,Education,India,SMB,Trustworthy,Series B,239,2024,False
Startup_3014,Sustainability,India,B2C,Playful,Series B,249,2017,False
Startup_3015,Real Estate,India,B2C,Playful,Series C,310,2023,False
Startup_3016,Food & Beverage,North America,Enterprise,Bold,Series B,226,2017,True
Startup_3017,Food & Beverage,North America,Enterprise,Trustworthy,Series C,190,2010,True
Startup_3018,Education,Global,D2C,Luxury,Series B,262,2016,False
Startup_3019,Travel,Middle East,SMB,Minimalist,Public,223,2019,True
Startup_3020,Technology,North America,B2B,Playful,Pre-seed,454,2010,True
Startup_3021,Retail,Asia,Enterprise,Luxury,Series C,108,2017,False
Startup_3022,Real Estate,Europe,B2C,Bold,Seed,90,2014,False
Startup_3023,Technology,India,Enterprise,Luxury,Series C,445,2011,True
Startup_3024,Retail,India,SMB,Minimalist,Public,91,2012,False
Startup_3025,Food & Beverage,India,B2C,Playful,Pre-seed,404,2020,False
Startup_3026,Sustainability,Middle East,SMB,Minimalist,Series B,461,2023,False
Startup_3027,Fashion,Middle East,B2C,Bold,Pre-seed,58,2024,False
Startup_3028,Real Estate,Asia,Enterprise,Trustworthy,Series A,9,2018,False
Startup_3029,Travel,India,SMB,Minimalist,Pre-seed,459,2011,True
Startup_3030,Real Estate,Middle East,D2C,Innovative,Pre-seed,403,2013,False
Startup_3031,Healthcare,India,B2C,Bold,Pre-seed,362,2016,True
Startup_3032,Sustainability,North America,SMB,Minimalist,Seed,396,2017,False
Startup_3033,Retail,India,SMB,Bold,Seed,447,2020,True
Startup_3034,Healthcare,Asia,B2B,Luxury,Pre-seed,159,2012,False
Startup_3035,Travel,Asia,B2B,Luxury,Series A,128,2019,False
Startup_3036,Fashion,Middle East,Enterprise,Luxury,Series A,6,2019,True
Startup_3037,Sustainability,India,D2C,Innovative,Series C,473,2018,False
Startup_3038,Travel,Asia,D2C,Innovative,Pre-seed,238,2017,False
Startup_3039,Sustainability,North America,SMB,Luxury,Series C,334,2015,False
Startup_3040,Sustainability,Middle East,SMB,Trustworthy,Series B,313,2023,False
Startup_3041,Finance,North America,SMB,Creative,Series A,37,2021,False
Startup_3042,Education,Asia,B2C,Minimalist,Series B,114,2017,False
Startup_3043,Education,Global,Enterprise,Trustworthy,Series B,156,2024,False
Startup_3044,Real Estate,Middle East,Enterprise,Innovative,Pre-seed,33,2020,False
Startup_3045,Retail,India,B2B,Professional,Series A,399,2019,True
Startup_3046,Retail,Global,SMB,Bold,Series C,426,2017,True
Startup_3047,Fashion,Europe,SMB,Bold,Series B,119,2012,True
Startup_3048,Technology,India,B2C,Creative,Pre-seed,323,2016,False
Startup_3049,Food & Beverage,India,SMB,Trustworthy,Seed,5,2017,True
Startup_3050,Travel,North America,SMB,Creative,Series A,268,2021,True
Startup_3051,Finance,India,Enterprise,Professional,Seed,363,2015,True
Startup_3052,Education,Europe,SMB,Bold,Public,486,2015,True
Startup_3053,Sustainability,Middle East,B2C,Bold,Series C,305,2016,False
Startup_3054,Sustainability,Middle East,B2C,Luxury,Series C,231,2022,False
Startup_3055,Travel,Global,D2C,Bold,Series C,422,2022,False
Startup_3056,Retail,Europe,D2C,Bold,Series A,398,2013,True
Startup_3057,Travel,North America,B2B,Playful,Series B,202,2019,False
Startup_3058,Fashion,Global,B2C,Trustworthy,Pre-seed,299,2022,False
Startup_3059,Travel,Europe,B2C,Trustworthy,Public,412,2024,True
Startup_3060,Finance,Middle East,Enterprise,Trustworthy,Series B,323,2024,False
Startup_3061,Sustainability,Global,D2C,Bold,Series A,304,2019,False
Startup_3062,Education,Europe,B2B,Creative,Public,476,2018,False
Startup_3063,Sustainability,North America,Enterprise,Professional,Seed,333,2012,False
Startup_3064,Travel,Global,Enterprise,Bold,Pre-seed,13,2016,False
Startup_3065,Education,India,D2C,Creative,Series C,452,2018,True
Startup_3066,Retail,India,Enterprise,Professional,Seed,27,2017,False
Startup_3067,Fashion,Middle East,D2C,Innovative,Public,208,2016,False
Startup_3068,Food & Beverage,North America,B2C,Bold,Series B,412,2024,True
Startup_3069,Finance,India,B2C,Professional,Pre-seed,110,2022,True
Startup_3070,Fashion,India,D2C,Bold,Series C,164,2014,True
Startup_3071,Education,India,SMB,Innovative,Pre-seed,14,2011,False
Startup_3072,Real Estate,Asia,SMB,Bold,Series B,128,2022,False
Startup_3073,Retail,India,B2B,Creative,Series A,247,2011,False
Startup_3074,Travel,Asia,SMB,Playful,Series B,313,2013,False
Startup_3075,Finance,Europe,B2B,Innovative,Series A,257,2014,False
Startup_3076,Sustainability,Middle East,D2C,Playful,Series C,454,2021,False
Startup_3077,Travel,Middle East,D2C,Bold,Series B,172,2013,True
Startup_3078,Retail,Global,D2C,Creative,Series B,375,2023,False
Startup_3079,Food & Beverage,Global,B2B,Playful,Series B,210,2020,False
Startup_3080,Education,Asia,Enterprise,Creative,Series B,251,2023,False
Startup_3081,Healthcare,North America,B2B,Minimalist,Series A,340,2011,False
Startup_3082,Real Estate,Global,Enterprise,Innovative,Series A,341,2013,False
Startup_3083,Retail,Global,B2C,Minimalist,Seed,60,2020,False
Startup_3084,Technology,Asia,B2C,Creative,Series C,472,2022,False
Startup_3085,Fashion,India,Enterprise,Creative,Series C,269,2014,False
Startup_3086,Healthcare,Global,Enterprise,Innovative,Series A,481,2013,False
Startup_3087,Food & Beverage,North America,SMB,Luxury,Seed,158,2015,True
Startup_3088,Finance,Middle East,Enterprise,Innovative,Seed,6,2022,True
Startup_3089,Travel,Europe,Enterprise,Luxury,Series B,434,2019,False
Startup_3090,Retail,Europe,D2C,Creative,Seed,449,2016,False
Startup_3091,Real Estate,Asia,B2B,Minimalist,Series C,372,2014,False
Startup_3092,Travel,Global,Enterprise,Innovative,Pre-seed,44,2018,False
Startup_3093,Healthcare,Asia,D2C,Trustworthy,Series A,67,2022,False
Startup_3094,Healthcare,Asia,Enterprise,Trustworthy,Series B,135,2013,False
Startup_3095,Healthcare,Asia,SMB,Luxury,Seed,214,2020,False
Startup_3096,Education,Middle East,Enterprise,Bold,Series A,100,2019,False
Startup_3097,Sustainability,India,Enterprise,Bold,Series A,272,2011,False
Startup_3098,Food & Beverage,Middle East,D2C,Luxury,Series A,147,2020,True
Startup_3099,Healthcare,Europe,Enterprise,Minimalist,Series C,50,2019,False
Startup_3100,Sustainability,Europe,D2C,Trustworthy,Series B,176,2017,False
Startup_3101,Travel,Europe,B2B,Professional,Pre-seed,3,2023,False
Startup_3102,Technology,India,D2C,Innovative,Series B,390,2013,False
Startup_3103,Real Estate,India,B2B,Bold,Public,294,2013,True
Startup_3104,Travel,North America,Enterprise,Innovative,Seed,490,2012,False
Startup_3105,Education,India,B2B,Playful,Public,7,2021,True
Startup_3106,Healthcare,Europe,B2C,Professional,Series B,244,2018,False
Startup_3107,Sustainability,India,B2C,Playful,Series C,43,2013,False
Startup_3108,Retail,India,D2C,Bold,Pre-seed,308,2011,False
Startup_3109,Fashion,India,SMB,Luxury,Series B,468,2020,True
Startup_3110,Healthcare,Asia,Enterprise,Trustworthy,Seed,17,2023,False
Startup_3111,Education,Global,B2C,Playful,Series B,205,2010,False
Startup_3112,Healthcare,Global,SMB,Trustworthy,Series C,217,2021,False
Startup_3113,Food & Beverage,India,D2C,Innovative,Series A,74,2010,False
Startup_3114,Technology,Asia,B2B,Creative,Series C,68,2017,False
Startup_3115,Real Estate,Europe,Enterprise,Trustworthy,Series C,82,2022,False
Startup_3116,Food & Beverage,North America,B2B,Creative,Series C,31,2022,False
Startup_3117,Food & Beverage,Middle East,Enterprise,Minimalist,Pre-seed,28,2010,True
Startup_3118,Healthcare,Global,B2C,Playful,Public,89,2014,False
Startup_3119,Technology,North America,SMB,Minimalist,Series B,427,2022,True
Startup_3120,Technology,Middle East,D2C,Professional,Seed,65,2022,False
Startup_3121,Real Estate,Global,Enterprise,Professional,Series A,435,2017,False
Startup_3122,Retail,Europe,B2C,Luxury,Series A,296,2023,True
Startup_3123,Food & Beverage,Asia,D2C,Minimalist,Public,392,2016,False
Startup_3124,Retail,India,Enterprise,Trustworthy,Pre-seed,330,2016,True
Startup_3125,Fashion,Asia,B2C,Innovative,Seed,145,2023,False
Startup_3126,Travel,Middle East,D2C,Luxury,Public,57,2017,True
Startup_3127,Finance,Global,B2B,Playful,Series A,268,2020,False
Startup_3128,Technology,India,SMB,Trustworthy,Seed,394,2012,True
Startup_3129,Technology,Middle East,SMB,Luxury,Seed,258,2014,True
Startup_3130,Real Estate,Middle East,B2B,Trustworthy,Series B,301,2011,True
Startup_3131,Finance,Global,SMB,Innovative,Pre-seed,36,2014,False
Startup_3132,Healthcare,India,SMB,Trustworthy,Series C,85,2022,False
Startup_3133,Retail,North America,Enterprise,Creative,Series C,180,2014,True
Startup_3134,Travel,North America,B2C,Playful,Public,265,2011,True
Startup_3135,Sustainability,Global,B2B,Professional,Series A,72,2019,True
Startup_3136,Finance,Global,B2C,Luxury,Series A,38,2023,False
Startup_3137,Sustainability,Middle East,SMB,Innovative,Pre-seed,102,2022,True
Startup_3138,Finance,Europe,B2C,Professional,Series B,469,2021,False
Startup_3139,Technology,Asia,D2C,Playful,Series A,134,2015,True
Startup_3140,Fashion,North America,B2B,Minimalist,Public,205,2010,False
Startup_3141,Fashion,India,B2B,Bold,Public,278,2017,True
Startup_3142,Education,Middle East,B2B,Creative,Public,469,2020,False
Startup_3143,Healthcare,Asia,Enterprise,Creative,Public,6,2010,False
Startup_3144,Technology,Global,B2C,Trustworthy,Public,24,2012,False
Startup_3145,Finance,Asia,B2C,Playful,Series A,186,2024,False
Startup_3146,Travel,Middle East,Enterprise,Playful,Seed,328,2023,False
Startup_3147,Fashion,Asia,B2B,Creative,Pre-seed,66,2010,True
Startup_3148,Sustainability,Europe,Enterprise,Trustworthy,Series C,410,2023,True
Startup_3149,Retail,Middle East,Enterprise,Trustworthy,Pre-seed,148,2011,False
Startup_3150,Healthcare,Global,SMB,Creative,Public,259,2016,False
Startup_3151,Education,Asia,B2B,Bold,Series C,397,2016,False
Startup_3152,Fashion,Asia,D2C,Bold,Seed,427,2022,False
Startup_3153,Sustainability,Global,SMB,Professional,Series B,26,2020,False
Startup_3154,Food & Beverage,North America,B2B,Playful,Series C,381,2014,False
Startup_3155,Sustainability,Asia,B2B,Playful,Seed,481,2014,True
Startup_3156,Retail,Asia,B2B,Trustworthy,Series B,433,2023,False
Startup_3157,Fashion,North America,B2C,Luxury,Seed,492,2016,True
Startup_3158,Retail,Middle East,B2B,Bold,Series B,339,2019,False
Startup_3159,Education,North America,B2B,Innovative,Series A,127,2020,False
Startup_3160,Finance,India,D2C,Minimalist,Public,160,2024,False
Startup_3161,Sustainability,India,B2B,Playful,Series B,443,2021,True
Startup_3162,Retail,Europe,Enterprise,Luxury,Series C,318,2019,True
Startup_3163,Sustainability,Asia,B2B,Minimalist,Series B,45,2014,False
Startup_3164,Sustainability,Global,B2B,Professional,Pre-seed,266,2023,False
Startup_3165,Healthcare,India,B2B,Innovative,Series B,150,2017,True
Startup_3166,Fashion,Middle East,B2C,Creative,Seed,183,2012,False
Startup_3167,Fashion,Middle East,SMB,Creative,Series C,360,2011,True
Startup_3168,Real Estate,Global,B2C,Luxury,Public,200,2019,False
Startup_3169,Food & Beverage,India,D2C,Creative,Series A,142,2013,False
Startup_3170,Travel,North America,D2C,Minimalist,Public,213,2024,False
Startup_3171,Retail,Global,Enterprise,Playful,Series A,142,2016,True
Startup_3172,Retail,Europe,Enterprise,Creative,Seed,309,2018,False
Startup_3173,Food & Beverage,North America,D2C,Luxury,Series A,285,2012,False
Startup_3174,Technology,Europe,SMB,Bold,Series C,358,2020,False
Startup_3175,Finance,Global,SMB,Minimalist,Seed,90,2012,True
Startup_3176,Finance,India,D2C,Trustworthy,Series C,175,2020,True
Startup_3177,Sustainability,North America,B2B,Trustworthy,Series A,177,2016,True
Startup_3178,Retail,India,B2C,Playful,Public,366,2010,False
Startup_3179,Education,Europe,B2C,Luxury,Series A,475,2016,False
Startup_3180,Finance,Middle East,B2B,Innovative,Pre-seed,237,2011,False
Startup_3181,Fashion,Global,SMB,Minimalist,Seed,226,2019,False
Startup_3182,Education,North America,B2C,Professional,Series B,361,2024,False
Startup_3183,Fashion,India,B2C,Trustworthy,Seed,425,2023,False
Startup_3184,Travel,Europe,Enterprise,Professional,Series C,55,2010,False
Startup_3185,Travel,Middle East,SMB,Bold,Series A,156,2019,False
Startup_3186,Retail,North America,D2C,Luxury,Public,336,2018,False
Startup_3187,Sustainability,Europe,D2C,Luxury,Pre-seed,388,2010,True
Startup_3188,Finance,North America,B2B,Bold,Public,94,2017,False
Startup_3189,Finance,North America,B2C,Luxury,Seed,96,2019,False
Startup_3190,Education,Asia,D2C,Professional,Public,316,2023,False
Startup_3191,Sustainability,India,B2B,Professional,Series C,489,2024,False
Startup_3192,Retail,Asia,Enterprise,Bold,Pre-seed,376,2016,False
Startup_3193,Food & Beverage,North America,SMB,Creative,Pre-seed,377,2024,False
